province,zone,ea,Id_hh,hh_size,hh_size_male,hh_size_female,ag_area,nb_cow,nb_buffalo,nb_donkeys,nb_sheep,nb_goat,nb_pig,nb_chicken,nb_duck,TLUs
1,1,62,"7,896",8,5,3,2.37,4,0,0,0,7,0,0,0,2.7
1,1,62,"7,844",5,2,3,0.98,2,0,0,0,4,0,3,0,1.43
1,1,62,"7,783",1,0,1,0.1,0,0,0,0,0,0,0,0,0
1,1,62,"7,892",3,2,1,0.68,2,0,0,0,0,0,0,0,1
1,1,62,"7,906",4,1,3,0.97,1,1,0,0,7,0,0,0,1.7
1,1,62,"7,745",7,4,3,0.31,2,2,0,0,3,0,9,0,2.39
1,1,62,"7,824",9,1,8,0.14,1,0,0,0,3,0,0,0,0.8
1,1,62,"7,819",4,2,2,0.41,3,0,0,0,3,0,0,0,1.8
1,1,62,"7,777",3,1,2,0,0,2,0,0,12,0,6,0,2.26
1,1,62,"7,790",4,1,3,0.01,0,0,0,0,0,0,0,0,0
1,1,62,"7,872",8,3,5,0.31,2,3,0,0,0,0,6,0,2.56
1,1,62,"7,797",5,2,3,0.1,0,0,0,0,0,0,0,0,0
1,1,62,"7,826",8,5,3,0.41,2,0,0,0,0,0,17,0,1.17
1,1,88,"11,161",2,0,2,0.14,1,1,0,0,0,0,0,0,1
1,1,88,"11,108",6,1,5,0.26,0,3,0,0,7,0,6,0,2.26
1,1,88,"11,111",12,5,7,0.34,0,0,0,0,2,0,0,0,0.2
1,1,88,"11,168",4,3,1,0.05,2,0,0,0,0,0,0,0,1
1,1,88,"11,128",4,1,3,0.15,1,0,0,0,4,0,12,0,1.02
1,1,88,"11,105",4,2,2,0.37,5,0,0,0,4,0,0,0,2.9
1,1,88,"11,164",7,2,5,0.78,2,3,0,0,6,0,7,0,3.17
1,1,88,"11,096",5,0,5,0.31,0,2,0,0,3,0,0,0,1.3
1,1,88,"11,124",10,5,5,0.54,2,0,0,0,2,0,0,0,1.2
1,1,88,"11,122",5,0,5,0.88,0,0,0,0,1,0,0,0,0.1
1,1,88,"11,116",5,3,2,0.76,2,2,0,0,2,0,1,0,2.21
1,1,88,"11,131",2,0,2,0.1,0,0,0,0,3,1,10,0,0.6
1,1,88,"11,135",4,2,2,0.34,2,2,0,0,2,1,4,0,2.44
1,1,88,"11,151",4,2,2,0.51,0,0,0,0,0,0,0,0,0
1,1,88,"11,163",3,1,2,0,1,0,0,0,2,0,0,0,0.7
1,1,88,"11,158",5,2,3,0.61,6,4,0,0,0,2,13,0,5.53
1,1,88,"11,118",4,1,3,0.1,1,0,0,0,0,1,2,0,0.72
1,1,88,"11,092",9,6,3,0.21,2,2,0,0,3,0,0,0,2.3
1,1,88,"11,159",5,3,2,0.17,0,0,0,0,0,0,0,0,0
1,1,88,"11,149",6,3,3,1.07,4,0,0,0,7,0,2,0,2.72
1,1,88,"11,109",5,3,2,0,0,1,0,0,2,0,0,0,0.7
1,1,88,"11,165",5,2,3,0.68,4,0,0,0,5,0,4,0,2.54
1,1,88,"11,171",5,3,2,0,1,2,0,0,3,0,1,0,1.81
1,1,88,"11,127",3,1,2,0.1,0,1,0,0,0,0,0,0,0.5
1,1,88,"11,114",2,0,2,0.27,2,0,0,0,4,0,5,0,1.45
1,1,88,"11,102",9,5,4,0.17,0,2,0,0,1,0,0,0,1.1
1,1,88,"11,146",4,3,1,0,1,0,0,0,3,0,0,0,0.8
1,1,88,"11,145",2,1,1,0.2,5,0,0,0,0,0,0,0,2.5
1,1,88,"11,147",7,4,3,0.17,1,1,0,0,1,0,0,0,1.1
1,1,88,"11,138",7,3,4,0.68,5,1,0,0,4,0,0,5,3.55
1,1,88,"11,104",6,2,4,0,1,0,0,0,3,0,0,25,1.55
1,1,88,"11,113",6,2,4,0.41,2,0,0,0,1,0,5,0,1.15
1,1,88,"11,169",6,2,4,0,4,0,0,0,2,0,0,0,2.2
1,1,88,"11,150",7,4,3,2.71,2,1,0,0,2,0,1,0,1.71
1,1,88,"11,141",6,2,4,0,1,0,0,0,2,0,0,0,0.7
1,1,88,"11,167",3,2,1,0.76,0,1,0,0,10,0,10,0,1.6
1,1,88,"11,106",5,2,3,0.2,0,2,0,0,0,0,0,0,1
1,1,88,"11,112",3,0,3,0.76,2,4,0,0,5,0,20,0,3.7
1,1,88,"11,148",5,2,3,0.76,2,1,0,0,0,2,5,0,1.95
1,1,88,"11,101",7,3,4,0.17,5,0,0,0,0,0,0,0,2.5
1,1,88,"11,130",5,3,2,1.69,0,0,0,0,6,0,5,4,0.77
1,1,88,"11,097",9,5,4,1.35,0,0,0,0,1,0,1,0,0.11
1,1,88,"11,115",13,5,8,3.05,0,0,0,0,1,0,0,0,0.1
1,1,88,"11,170",5,2,3,0.06,0,0,0,0,0,0,8,0,0.08
1,1,88,"11,162",6,3,3,0.03,0,1,0,0,1,0,0,0,0.6
1,1,88,"11,160",7,3,4,0.41,4,0,0,0,0,2,10,0,2.5
1,1,88,"11,110",3,2,1,0.81,0,0,0,0,0,0,0,0,0
1,1,88,"11,121",5,3,2,0.24,0,0,0,0,2,0,0,0,0.2
1,1,88,"11,157",4,3,1,0.76,1,1,0,0,4,1,4,0,1.64
1,1,88,"11,137",1,0,1,0.05,0,0,0,0,6,0,14,0,0.74
1,1,88,"11,136",8,3,5,0.61,2,0,0,0,4,2,10,0,1.9
1,1,88,"11,120",3,2,1,0.03,0,0,0,0,0,0,0,0,0
1,1,88,"11,134",5,2,3,1.35,2,0,0,0,0,0,0,0,1
1,1,88,"11,103",6,3,3,0.53,4,1,0,0,12,1,5,0,3.95
1,1,88,"11,125",4,2,2,0.05,0,0,0,0,4,0,4,0,0.44
1,1,88,"11,095",9,5,4,0.77,2,5,0,0,2,0,1,0,3.71
1,1,88,"11,132",4,2,2,0.43,3,0,0,0,16,0,15,0,3.25
1,1,88,"11,098",3,1,2,0.36,2,0,0,0,2,1,0,0,1.4
1,1,88,"11,143",2,1,1,0.17,0,0,0,0,0,0,0,0,0
1,1,88,"11,100",6,3,3,0.27,0,2,0,0,2,0,0,0,1.2
1,1,88,"11,093",6,2,4,1.84,3,2,0,10,5,0,3,0,4.03
1,1,88,"11,094",1,0,1,0.03,1,0,0,0,0,0,4,0,0.54
1,1,88,"11,139",5,3,2,0.17,2,0,0,0,0,0,0,0,1
1,1,88,"11,107",1,0,1,0.34,0,10,0,0,7,0,3,0,5.73
1,1,88,"11,126",4,2,2,0.06,2,0,0,0,0,0,0,0,1
1,1,88,"11,166",5,2,3,0.2,4,0,0,0,0,0,2,0,2.02
1,1,88,"11,129",3,2,1,0.1,0,0,10,0,0,0,0,0,8
1,1,88,"11,156",5,2,3,0.51,2,1,0,0,2,0,8,0,1.78
1,1,88,"11,123",2,2,0,0.1,0,0,0,0,0,0,2,0,0.02
1,1,88,"11,154",4,2,2,0.68,2,3,0,0,8,0,5,0,3.35
1,1,88,"11,153",6,4,2,0.41,1,2,0,0,5,0,0,0,2
1,1,88,"11,142",7,4,3,0.2,0,2,0,0,0,0,0,0,1
1,1,88,"11,117",12,6,6,0,4,1,0,0,2,3,25,0,3.55
1,1,88,"11,152",5,2,3,2.03,2,0,0,0,0,0,0,0,1
1,1,88,"11,119",6,2,4,2.03,2,2,0,0,0,0,6,6,2.24
1,1,88,"11,144",6,2,4,0.07,0,0,0,0,2,0,0,0,0.2
1,1,88,"11,140",6,3,3,1.08,7,0,0,0,4,0,9,0,3.99
1,1,93,"11,641",3,1,2,0.1,4,0,0,0,3,0,3,0,2.33
1,1,93,"11,631",6,4,2,0.34,0,0,0,0,0,0,0,0,0
1,1,93,"11,680",4,2,2,0.31,0,0,0,0,0,1,0,0,0.2
1,1,93,"11,645",5,2,3,0.34,2,0,0,0,0,0,0,0,1
1,1,93,"11,666",7,5,2,0.1,0,0,0,0,4,0,10,10,0.8
1,1,93,"11,703",6,2,4,0.25,2,0,0,0,6,0,0,0,1.6
1,1,93,"11,697",3,1,2,0.1,0,0,0,0,0,0,0,0,0
1,1,93,"11,710",4,3,1,0.02,0,0,0,0,0,0,0,0,0
1,1,93,"11,708",10,5,5,0.41,1,2,0,0,4,0,10,0,2
1,1,93,"11,702",3,2,1,0.03,2,0,0,0,3,1,1,1,1.54
1,1,93,"11,701",3,2,1,0.17,0,0,0,0,0,0,0,0,0
1,1,93,"11,716",9,5,4,1.35,2,3,0,0,1,0,0,0,2.6
1,1,93,"11,673",8,3,5,0.42,4,2,0,0,6,0,0,0,3.6
1,1,93,"11,696",6,2,4,1.69,1,1,0,0,0,0,0,0,1
1,1,93,"11,642",4,1,3,1.02,2,0,0,0,10,6,25,0,3.45
1,1,93,"11,672",2,1,1,0.14,0,0,0,0,0,0,0,0,0
1,1,93,"11,704",3,2,1,0.29,0,0,0,0,4,0,3,0,0.43
1,1,93,"11,725",5,1,4,0.27,1,1,0,0,0,0,12,0,1.12
1,1,93,"11,719",6,3,3,0.41,2,3,0,0,0,3,4,0,3.14
1,1,93,"11,649",2,1,1,0.15,0,1,0,0,0,0,0,0,0.5
1,1,93,"11,676",7,3,4,1.02,9,0,0,0,9,0,0,0,5.4
1,1,93,"11,678",2,0,2,0.15,0,0,0,0,0,0,6,0,0.06
1,1,93,"11,644",6,3,3,0.07,0,0,0,0,3,0,0,0,0.3
1,1,93,"11,661",4,3,1,0.68,2,1,0,0,0,0,0,0,1.5
1,1,93,"11,685",2,1,1,0.15,0,0,0,0,0,0,0,0,0
1,1,93,"11,715",5,3,2,0,2,0,0,0,0,0,0,0,1
1,1,93,"11,671",17,10,7,1.35,2,1,0,0,4,0,0,0,1.9
1,1,93,"11,681",4,3,1,0.31,0,0,0,0,0,0,0,0,0
1,1,93,"11,695",3,2,1,0.46,3,1,0,0,6,0,0,0,2.6
1,1,93,"11,647",2,1,1,0.41,2,0,0,0,2,0,1,5,1.36
1,1,93,"11,690",5,2,3,0.2,2,1,0,0,5,0,4,0,2.04
1,1,93,"11,694",4,1,3,0.61,2,1,0,0,0,0,0,0,1.5
1,1,93,"11,652",6,3,3,0.34,1,0,0,0,0,0,0,0,0.5
1,1,93,"11,653",2,2,0,1.27,0,0,0,0,5,0,0,0,0.5
1,1,93,"11,655",3,2,1,1.69,2,1,0,0,4,0,0,0,1.9
1,1,93,"11,723",4,3,1,0.27,2,0,0,0,4,4,15,4,2.47
1,1,93,"11,706",3,1,2,0.33,4,0,0,0,0,3,3,0,2.63
1,1,93,"11,711",3,2,1,0.2,2,0,1,0,2,0,0,0,2
1,1,93,"11,651",3,1,2,0.1,0,2,0,0,0,0,0,0,1
1,1,93,"11,682",4,1,3,0.1,0,0,0,0,2,0,0,0,0.2
1,1,93,"11,663",2,0,2,0.03,0,2,0,0,0,0,0,0,1
1,1,93,"11,712",5,3,2,0.71,0,2,0,0,4,0,4,0,1.44
1,1,93,"11,660",2,1,1,0.17,0,0,0,0,0,0,0,0,0
1,1,93,"11,720",9,3,6,1.42,3,3,0,0,3,1,2,0,3.52
1,1,93,"11,648",5,3,2,0.17,2,0,0,0,4,0,0,0,1.4
1,1,93,"11,654",8,5,3,1.69,12,0,0,13,0,1,4,0,7.54
1,1,93,"11,636",5,3,2,0.68,1,0,0,0,0,0,0,0,0.5
1,1,93,"11,633",11,2,9,0.41,3,2,0,0,1,2,10,0,3.1
1,1,93,"11,634",6,3,3,0.66,2,6,0,0,13,0,18,0,5.48
1,1,93,"11,657",4,3,1,0.46,0,0,0,0,0,0,0,0,0
1,1,93,"11,640",2,1,1,0.2,1,1,0,0,0,0,13,0,1.13
1,1,93,"11,635",4,2,2,1.02,0,0,0,0,0,0,8,0,0.08
1,1,93,"11,637",2,1,1,0,2,0,0,0,0,0,0,0,1
1,1,93,"11,665",8,3,5,1.35,2,0,0,0,1,0,0,0,1.1
1,1,93,"11,727",3,1,2,0.61,2,1,0,0,3,0,8,0,1.88
1,1,93,"11,721",6,5,1,0.07,0,2,0,0,8,0,2,0,1.82
1,1,93,"11,675",3,2,1,0.76,2,1,0,0,1,0,0,0,1.6
1,1,93,"11,724",7,1,6,1.88,10,0,0,0,16,1,19,0,6.99
1,1,93,"11,643",4,1,3,0.17,0,0,0,0,0,0,6,0,0.06
1,1,93,"11,722",8,4,4,0.05,8,1,0,0,0,0,3,0,4.53
1,1,93,"11,713",5,2,3,0.36,4,2,0,0,2,0,2,0,3.22
1,1,93,"11,662",6,4,2,1.07,7,0,0,0,5,0,0,0,4
1,1,93,"11,698",2,1,1,4.74,1,4,0,0,0,0,0,0,2.5
1,1,93,"11,659",4,1,3,0.15,0,0,0,0,0,0,0,0,0
1,1,93,"11,687",4,2,2,0.34,0,0,0,0,4,0,1,4,0.53
1,1,93,"11,683",5,3,2,0.36,0,1,0,0,0,0,7,0,0.57
1,1,93,"11,679",7,4,3,0.1,3,1,0,0,0,2,13,0,2.53
1,1,93,"11,677",2,1,1,0.68,0,0,0,0,0,0,0,0,0
1,1,93,"11,718",4,3,1,0.17,0,0,0,0,0,0,0,0,0
1,1,93,"11,699",7,4,3,0.1,2,0,0,0,0,0,3,0,1.03
1,1,93,"11,689",1,0,1,0.14,0,0,0,0,0,0,0,0,0
1,1,93,"11,650",7,3,4,0.15,2,0,0,0,5,0,0,0,1.5
1,1,93,"11,705",4,1,3,0.17,0,0,0,0,0,0,0,0,0
1,1,93,"11,639",3,2,1,0.05,2,0,0,0,0,0,0,0,1
1,1,93,"11,667",5,3,2,0.25,2,1,0,0,7,0,5,0,2.25
1,1,93,"11,629",5,3,2,0.61,10,0,0,0,10,0,4,0,6.04
1,1,93,"11,726",4,2,2,0.81,3,2,0,0,2,0,20,0,2.9
1,1,93,"11,691",5,2,3,0.68,2,1,0,0,5,0,0,0,2
1,1,93,"11,670",7,5,2,0.85,4,0,0,0,0,0,11,0,2.11
1,1,93,"11,686",8,7,1,0.2,0,0,0,0,0,0,0,0,0
1,1,93,"11,632",2,1,1,0.05,1,0,0,0,0,0,1,0,0.51
1,1,93,"11,707",12,7,5,0.03,1,2,0,0,0,0,0,0,1.5
1,1,93,"11,630",5,2,3,0.2,0,1,0,0,4,0,0,0,0.9
1,1,93,"11,693",7,1,6,0.79,4,2,0,0,9,0,0,0,3.9
1,1,93,"11,688",4,2,2,0.1,2,0,0,0,11,0,12,0,2.22
1,1,93,"11,717",6,2,4,0.1,12,0,0,0,4,0,4,0,6.44
1,1,93,"11,656",7,6,1,0.68,1,0,0,0,1,0,0,0,0.6
1,1,93,"11,709",4,2,2,0,2,0,0,0,1,0,0,0,1.1
1,1,93,"11,669",8,2,6,0.31,3,1,0,0,6,0,7,0,2.67
1,1,93,"11,658",4,2,2,0.24,2,1,0,0,0,0,0,0,1.5
1,1,93,"11,684",6,2,4,1.27,2,4,0,0,13,0,0,0,4.3
1,1,93,"11,646",4,3,1,0.2,1,0,0,0,3,0,2,0,0.82
1,1,93,"11,692",5,2,3,0,0,3,0,0,0,0,0,0,1.5
1,1,99,"12,556",6,3,3,0.21,4,0,0,0,7,0,10,0,2.8
1,1,99,"12,583",2,1,1,0.18,3,0,0,0,4,0,2,0,1.92
1,1,99,"12,537",5,3,2,0.1,2,0,0,0,3,0,2,0,1.32
1,1,99,"12,506",6,2,4,0.11,2,0,0,0,0,0,0,0,1
1,1,99,"12,530",4,2,2,0,1,0,0,0,0,0,0,0,0.5
1,1,99,"12,599",3,2,1,0.1,1,0,0,0,1,1,0,0,0.8
1,1,99,"12,545",5,3,2,0.54,2,0,0,0,1,0,5,0,1.15
1,1,99,"12,586",13,8,5,1.02,0,0,0,0,1,0,0,0,0.1
1,1,99,"12,507",6,4,2,0.03,0,0,0,0,0,0,0,0,0
1,1,99,"12,589",5,3,2,0.17,3,0,0,0,0,0,2,0,1.52
1,1,99,"12,529",8,3,5,0.1,2,0,0,0,0,0,0,0,1
1,1,99,"12,597",4,1,3,0.39,0,2,0,0,7,0,2,0,1.72
1,1,99,"12,544",5,2,3,0.34,0,0,0,0,3,1,0,0,0.5
1,1,99,"12,535",6,4,2,0.25,0,2,0,0,1,0,6,0,1.16
1,1,99,"12,540",9,5,4,0.2,2,0,0,0,0,0,5,0,1.05
1,1,99,"12,509",4,3,1,0.1,0,1,0,0,6,0,5,0,1.15
1,1,99,"12,573",8,5,3,0.46,5,1,0,0,3,0,3,0,3.33
1,1,99,"12,588",5,3,2,0.56,4,1,0,0,6,1,25,0,3.55
1,1,99,"12,546",2,1,1,1.02,0,1,0,0,0,0,0,0,0.5
1,1,99,"12,560",4,0,4,0.53,0,2,0,0,2,0,0,0,1.2
1,1,99,"12,580",5,2,3,0.63,2,0,0,0,2,0,2,0,1.22
1,1,99,"12,517",5,3,2,0.15,0,3,0,0,5,0,2,0,2.02
1,1,99,"12,551",5,2,3,0.27,0,2,0,1,0,0,3,0,1.13
1,1,99,"12,602",6,1,5,0.34,2,0,0,0,0,0,0,0,1
1,1,99,"12,594",9,4,5,0,1,0,0,0,2,0,0,0,0.7
1,1,99,"12,592",5,1,4,0.68,3,0,0,0,0,1,0,1,1.73
1,1,99,"12,568",6,3,3,0.56,2,0,0,0,7,0,0,0,1.7
1,1,99,"12,527",4,3,1,0,1,0,0,0,0,0,0,0,0.5
1,1,99,"12,604",2,1,1,0.3,2,0,0,0,0,0,0,0,1
1,1,99,"12,567",6,3,3,0.17,3,2,0,0,9,0,4,0,3.44
1,1,99,"12,511",3,1,2,0.12,0,2,0,0,1,0,0,0,1.1
1,1,99,"12,595",4,1,3,1.35,0,0,0,0,0,0,0,0,0
1,1,99,"12,557",5,2,3,0.61,4,0,0,0,23,3,13,0,5.03
1,1,99,"12,555",5,2,3,0,2,0,0,0,0,0,0,0,1
1,1,99,"12,603",2,1,1,0,0,2,0,0,0,0,1,0,1.01
1,1,99,"12,548",6,3,3,0.34,0,1,0,0,1,0,0,0,0.6
1,1,99,"12,547",6,1,5,0,1,0,0,0,2,0,3,0,0.73
1,1,99,"12,514",1,0,1,0.25,0,0,0,0,0,0,0,0,0
1,1,99,"12,518",3,1,2,0.21,1,1,0,0,3,0,1,0,1.31
1,1,99,"12,520",5,4,1,0,1,0,0,0,0,0,0,0,0.5
1,1,99,"12,513",4,1,3,0.25,1,1,0,0,0,0,2,0,1.02
1,1,99,"12,552",2,0,2,0.49,1,2,0,0,2,1,3,0,1.93
1,1,99,"12,536",5,2,3,0.71,2,0,0,0,0,0,0,0,1
1,1,99,"12,532",7,4,3,1.54,0,0,0,0,2,2,25,0,0.85
1,1,99,"12,587",2,1,1,0.41,0,0,0,0,8,0,2,0,0.82
1,1,99,"12,561",4,3,1,0.34,0,0,0,0,0,0,0,0,0
1,1,99,"12,510",4,3,1,0.17,2,3,0,0,0,0,0,0,2.5
1,1,99,"12,576",4,2,2,0.41,4,2,0,0,9,0,1,0,3.91
1,1,99,"12,563",5,1,4,0.62,5,2,0,0,9,0,12,0,4.52
1,1,99,"12,533",6,3,3,0.07,1,1,0,0,2,0,0,0,1.2
1,1,99,"12,598",2,1,1,0.17,0,0,0,0,2,0,0,0,0.2
1,1,99,"12,519",6,3,3,0.2,2,1,0,0,6,0,0,0,2.1
1,1,99,"12,593",6,3,3,0.34,0,0,0,0,5,0,0,0,0.5
1,1,99,"12,600",6,3,3,0.2,0,1,0,0,4,0,0,0,0.9
1,1,99,"12,531",5,3,2,0.51,1,3,0,0,9,0,4,0,2.94
1,1,99,"12,534",4,2,2,0.61,2,0,0,0,2,0,10,0,1.3
1,1,99,"12,504",9,4,5,1.15,3,3,0,0,15,2,4,0,4.94
1,1,99,"12,579",2,1,1,0.1,0,1,0,0,2,0,1,0,0.71
1,1,99,"12,549",4,2,2,0.47,4,0,0,0,0,0,0,0,2
1,1,99,"12,569",4,1,3,0.62,0,0,3,0,0,0,4,0,2.44
1,1,99,"12,562",6,3,3,0.68,2,0,0,0,0,0,0,0,1
1,1,99,"12,585",5,3,2,0.41,3,3,0,0,3,0,5,2,3.41
1,1,99,"12,538",8,4,4,0.51,3,0,0,0,3,0,0,0,1.8
1,1,99,"12,522",7,3,4,0.34,3,0,0,0,3,0,0,0,1.8
1,1,99,"12,578",3,0,3,0.23,3,0,0,0,25,0,0,0,4
1,1,99,"12,516",2,1,1,0.3,0,2,0,0,2,0,0,0,1.2
1,1,99,"12,543",8,4,4,0.15,0,0,0,0,0,1,0,0,0.2
1,1,99,"12,525",2,0,2,0.15,0,0,0,0,0,1,0,0,0.2
1,1,99,"12,505",7,4,3,0,0,1,0,0,0,0,13,5,0.78
1,1,99,"12,523",7,2,5,0.76,3,4,0,0,22,0,10,0,5.8
1,1,99,"12,559",7,3,4,2.03,2,2,0,0,1,0,0,0,2.1
1,1,99,"12,577",6,3,3,0.34,2,0,0,0,1,1,0,0,1.3
1,1,99,"12,564",5,2,3,0.74,5,0,0,0,5,0,15,0,3.15
1,1,99,"12,515",7,5,2,0.17,0,1,0,0,3,0,0,0,0.8
1,1,99,"12,553",9,3,6,0,2,0,0,0,2,0,0,0,1.2
1,1,99,"12,566",1,1,0,0.3,0,0,0,0,0,0,0,0,0
1,1,99,"12,570",5,2,3,0.66,0,2,0,0,2,0,3,0,1.23
1,1,99,"12,565",3,1,2,0.51,0,2,0,0,0,0,0,0,1
1,1,99,"12,572",5,2,3,0.36,0,3,0,0,7,0,5,0,2.25
1,1,99,"12,601",5,1,4,0.81,0,2,0,0,8,0,2,0,1.82
1,1,99,"12,539",8,3,5,0.78,0,2,0,0,2,0,8,0,1.28
1,1,99,"12,581",7,2,5,0.68,2,0,0,0,0,1,15,0,1.35
1,1,99,"12,528",6,2,4,3.06,4,1,0,0,3,0,0,0,2.8
1,1,99,"12,558",6,3,3,0.07,1,0,0,0,2,0,10,0,0.8
1,1,99,"12,590",7,4,3,0.68,2,0,0,0,2,0,0,0,1.2
1,1,99,"12,591",1,0,1,0.1,0,1,0,0,4,0,1,0,0.91
1,1,99,"12,575",7,4,3,0,2,0,0,0,2,0,5,9,1.52
1,1,99,"12,584",8,4,4,0.68,2,0,0,0,0,0,0,0,1
1,1,99,"12,542",8,5,3,1.37,4,0,0,0,5,0,0,0,2.5
1,1,99,"12,582",4,2,2,0.18,2,4,0,0,2,0,2,0,3.22
1,1,99,"12,554",3,1,2,0.34,4,0,0,0,2,0,0,0,2.2
1,1,99,"12,512",8,6,2,1.66,6,4,0,0,5,0,10,0,5.6
1,1,99,"12,524",2,1,1,0.13,2,0,0,0,0,2,3,0,1.43
1,1,99,"12,541",7,3,4,0.14,2,0,0,2,5,0,2,0,1.72
1,1,99,"12,571",4,1,3,0.2,0,0,0,0,0,0,0,0,0
1,1,99,"12,508",3,2,1,0.51,2,0,0,0,7,1,5,0,1.95
1,1,99,"12,526",2,1,1,0.02,1,1,0,0,2,0,0,0,1.2
1,1,101,"12,858",2,1,1,0.34,2,0,0,0,2,0,0,0,1.2
1,1,101,"12,807",3,2,1,0.41,0,0,0,0,0,0,0,0,0
1,1,101,"12,796",7,3,4,0.14,1,1,0,0,3,0,0,0,1.3
1,1,101,"12,804",4,1,3,0.27,1,2,0,0,3,0,0,0,1.8
1,1,101,"12,843",5,3,2,0.22,4,0,0,0,2,0,0,0,2.2
1,1,101,"12,823",5,2,3,0.2,2,0,0,0,2,0,0,0,1.2
1,1,101,"12,724",9,5,4,1.35,2,2,0,0,0,0,0,0,2
1,1,101,"12,857",4,3,1,0.03,0,0,0,0,0,0,0,0,0
1,1,101,"12,799",9,2,7,0.68,3,0,0,0,1,0,0,0,1.6
1,1,101,"12,819",3,2,1,0.07,2,1,0,0,0,0,1,0,1.51
1,1,101,"12,710",4,3,1,0.68,2,1,0,0,4,0,0,0,1.9
1,1,101,"12,717",4,3,1,0.88,2,2,0,0,7,0,0,0,2.7
1,1,101,"12,794",3,2,1,0.1,1,0,0,0,0,1,3,0,0.73
1,1,101,"12,872",7,4,3,1.35,2,4,0,0,3,0,0,0,3.3
1,1,101,"12,815",3,1,2,0.36,0,2,0,0,6,0,0,0,1.6
1,1,101,"12,800",3,2,1,0.44,0,1,0,0,3,0,0,0,0.8
1,1,101,"12,856",2,1,1,0.51,4,2,0,0,4,0,4,0,3.44
1,1,101,"12,742",6,3,3,1.35,2,0,0,0,2,0,0,0,1.2
1,1,101,"12,727",2,1,1,0.46,0,1,0,0,4,0,4,0,0.94
1,1,101,"12,864",5,0,5,0.03,2,0,0,0,1,2,4,0,1.54
1,1,101,"12,808",2,1,1,0.2,2,0,0,0,2,0,0,0,1.2
1,1,101,"12,848",5,3,2,0.41,2,0,0,0,1,0,0,0,1.1
1,1,101,"12,860",2,1,1,0.03,0,0,0,0,0,0,1,0,0.01
1,1,101,"12,795",9,4,5,0.48,4,3,0,0,5,0,7,0,4.07
1,1,101,"12,822",8,3,5,0,2,2,0,0,2,0,0,0,2.2
1,1,101,"12,732",4,1,3,0.51,5,3,0,0,35,0,0,0,7.5
1,1,101,"12,785",1,1,0,0.11,0,0,0,0,0,0,0,0,0
1,1,101,"12,870",2,1,1,0.34,0,0,0,0,0,0,0,0,0
1,1,101,"12,713",5,4,1,0.68,0,2,0,0,5,0,15,0,1.65
1,1,101,"12,850",3,0,3,0.11,0,1,0,0,10,0,5,0,1.55
1,1,101,"12,718",6,3,3,0.1,2,0,0,0,0,0,0,0,1
1,1,101,"12,829",5,3,2,0.24,0,1,0,0,4,0,0,0,0.9
1,1,101,"12,769",4,1,3,0.19,0,2,0,0,0,1,5,0,1.25
1,1,101,"12,786",7,4,3,1.35,1,4,0,0,0,0,0,0,2.5
1,1,101,"12,793",4,2,2,0.51,3,0,0,0,4,0,10,0,2
1,1,101,"12,767",3,1,2,1.02,4,0,0,0,9,0,8,0,2.98
1,1,101,"12,777",15,10,5,0,0,0,0,0,0,10,0,0,2
1,1,101,"12,839",10,4,6,2.03,0,1,0,0,0,0,0,0,0.5
1,1,101,"12,709",1,1,0,0.03,0,0,0,0,0,0,0,0,0
1,1,101,"12,747",5,2,3,0.47,2,3,0,0,0,0,0,0,2.5
1,1,101,"12,783",4,3,1,0.68,2,0,0,0,4,0,0,0,1.4
1,1,101,"12,834",4,2,2,1.35,2,2,0,0,2,0,0,0,2.2
1,1,101,"12,728",5,3,2,0.24,0,0,0,0,0,0,0,0,0
1,1,101,"12,787",6,3,3,0.25,1,2,0,0,4,0,0,0,1.9
1,1,101,"12,734",4,2,2,0.46,6,0,0,0,3,0,7,0,3.37
1,1,101,"12,806",2,1,1,0.05,4,1,0,0,1,0,0,0,2.6
1,1,101,"12,847",10,6,4,0.76,0,3,0,0,3,0,5,0,1.85
1,1,101,"12,797",3,2,1,0.41,2,5,0,0,3,0,0,0,3.8
1,1,101,"12,820",6,3,3,0,2,1,0,0,7,1,3,0,2.43
1,1,101,"12,706",7,2,5,0.68,4,0,0,0,0,1,9,0,2.29
1,1,101,"12,740",3,1,2,0.51,2,2,0,0,5,0,7,0,2.57
1,1,101,"12,816",7,5,2,0.14,0,2,0,0,1,0,0,0,1.1
1,1,101,"12,758",5,2,3,0.21,1,1,0,0,7,0,4,0,1.74
1,1,101,"12,817",8,5,3,0.68,4,0,0,0,0,4,0,10,3.1
1,1,101,"12,790",4,2,2,0.12,2,0,0,0,5,0,7,0,1.57
1,1,101,"12,828",2,0,2,0.25,0,2,0,0,2,0,0,0,1.2
1,1,101,"12,751",3,1,2,1.02,0,2,0,0,4,0,10,0,1.5
1,1,101,"12,798",6,3,3,0.41,0,0,0,0,0,0,0,0,0
1,1,101,"12,838",4,1,3,0,1,0,0,0,1,0,0,0,0.6
1,1,101,"12,759",3,1,2,0.03,0,1,0,0,5,0,0,0,1
1,1,101,"12,868",5,4,1,0.36,2,2,0,0,4,0,7,0,2.47
1,1,101,"12,774",9,6,3,1.35,4,0,0,0,0,0,0,0,2
1,1,101,"12,871",8,5,3,0.41,6,1,0,0,0,0,0,0,3.5
1,1,101,"12,865",6,4,2,0.51,5,1,0,0,5,0,3,0,3.53
